loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
5.888676643371582,0.8389355540275574,0.8628539443016052,0.8161764740943909,3.8658344745635986,0.9068702459335327,0.9181102514266968,0.8900763392448425
2.6932308673858643,0.944327712059021,0.9544149041175842,0.9310224056243896,1.9243725538253784,0.903816819190979,0.9118109941482544,0.8839694857597351
1.2848641872406006,0.963060200214386,0.970058798789978,0.9529061913490295,0.94517582654953,0.9526717662811279,0.9679999947547913,0.9236640930175781
0.6780313849449158,0.9702380895614624,0.9753152132034302,0.9614846110343933,0.5452338457107544,0.9526717662811279,0.95652174949646,0.9404579997062683
0.4152291417121887,0.9784663915634155,0.9829998016357422,0.9718137383460999,0.5362861752510071,0.914503812789917,0.9344000220298767,0.8916030526161194
0.3418518006801605,0.9690126180648804,0.9742313623428345,0.9597339034080505,0.3928183913230896,0.9343511462211609,0.948113203048706,0.9206106662750244
0.29062989354133606,0.9733893275260925,0.9788707494735718,0.9651610851287842,0.5769980549812317,0.8564885258674622,0.8778501749038696,0.8229007720947266
0.2713850438594818,0.969362735748291,0.9760000109672546,0.9611344337463379,0.8137136101722717,0.7679389119148254,0.7956448793411255,0.7251908183097839
0.22123239934444427,0.981792688369751,0.9863909482955933,0.9770658016204834,0.30275803804397583,0.9496183395385742,0.9724025726318359,0.914503812789917
0.20183533430099487,0.9819678068161011,0.9846425652503967,0.9765406250953674,0.46113714575767517,0.8885496258735657,0.909967839717865,0.8641221523284912
0.17115728557109833,0.9907212853431702,0.9926030039787292,0.9866946935653687,0.27497535943984985,0.9572519063949585,0.9613003134727478,0.9480916261672974
0.17568831145763397,0.9858193397521973,0.9885361790657043,0.981267511844635,0.2533928453922272,0.9541984796524048,0.9583975076675415,0.9496183395385742
0.1575586348772049,0.9898459315299988,0.9920690655708313,0.9854691624641418,0.1726837158203125,0.981679379940033,0.9816232919692993,0.9786259531974792
0.14728069305419922,0.9922969341278076,0.9931422472000122,0.9887955188751221,0.499546617269516,0.8778625726699829,0.8934169411659241,0.8702290058135986
0.14261537790298462,0.9910714030265808,0.9934824705123901,0.9873949289321899,0.4150514006614685,0.8824427723884583,0.9233279228210449,0.8641221523284912
0.12410091608762741,0.9954481720924377,0.9957894682884216,0.993697464466095,0.16282883286476135,0.9786259531974792,0.9800307154655457,0.9740458130836487
0.12274035066366196,0.9942227005958557,0.9954354166984558,0.9926470518112183,0.14120452105998993,0.9862595200538635,0.987730085849762,0.9832060933113098
0.10689950734376907,0.9980742335319519,0.9982471466064453,0.9970238208770752,0.22911928594112396,0.9511450529098511,0.961240291595459,0.9465649127960205
0.11917032301425934,0.9922969341278076,0.9938510060310364,0.9903711676597595,0.19355860352516174,0.9557251930236816,0.967391312122345,0.9511450529098511
0.11568804830312729,0.9938725233078003,0.9945632815361023,0.9928221106529236,0.15237152576446533,0.9832060933113098,0.9846860766410828,0.981679379940033
