loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
1.118406891822815,0.7191876769065857,0.7737705111503601,0.6610644459724426,0.8367478251457214,0.8916030526161194,0.9271523356437683,0.8549618124961853
0.7904058694839478,0.9091386795043945,0.9332836270332336,0.8767507076263428,0.7375926971435547,0.9419847130775452,0.9514867067337036,0.9282442927360535
0.7150846719741821,0.9459033608436584,0.9582653045654297,0.9245448112487793,0.7016649842262268,0.9358778595924377,0.9512578845024109,0.9236640930175781
0.6745656132698059,0.9674369692802429,0.9766941666603088,0.9537814855575562,0.7126213312149048,0.9282442927360535,0.9324116706848145,0.9267175793647766
0.6555393934249878,0.976190447807312,0.982393741607666,0.9670868515968323,0.7759144902229309,0.9083969593048096,0.9104938507080078,0.9007633328437805
0.6599565744400024,0.9714635610580444,0.9783226847648621,0.9639355540275574,0.6383463740348816,0.9770992398262024,0.9785276055335999,0.9740458130836487
0.6368645429611206,0.9849439859390259,0.9881625175476074,0.9791666865348816,0.639954686164856,0.9694656729698181,0.9738461375236511,0.9664121866226196
0.6479941606521606,0.9775910377502441,0.9804094433784485,0.9725140333175659,0.633735179901123,0.9740458130836487,0.9754601120948792,0.970992386341095
0.6428995132446289,0.981267511844635,0.9849849939346313,0.976190447807312,0.6655211448669434,0.9633587598800659,0.964777946472168,0.9618320465087891
0.6484524011611938,0.9760153889656067,0.97898268699646,0.9704131484031677,0.6512979865074158,0.9633587598800659,0.9663093686103821,0.9633587598800659
0.6275234222412109,0.9884454011917114,0.9904912710189819,0.9847689270973206,0.6275331974029541,0.9770992398262024,0.9770641922950745,0.9755725264549255
0.6464927196502686,0.973739504814148,0.9772326350212097,0.969362735748291,0.6162075996398926,0.9862595200538635,0.9877488613128662,0.9847328066825867
0.6402906179428101,0.9789915680885315,0.9820200800895691,0.9753151535987854,0.760113000869751,0.9114503860473633,0.9125766754150391,0.9083969593048096
0.6509955525398254,0.9716386795043945,0.9752999544143677,0.9677870869636536,0.6117738485336304,0.989313006401062,0.9908116459846497,0.9877862334251404
0.6252303719520569,0.9886204600334167,0.9908499121665955,0.9858193397521973,0.641170859336853,0.9725190997123718,0.9725190997123718,0.9725190997123718
