loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
4.6707282066345215,0.7797619104385376,0.8290060758590698,0.7155112028121948,3.148995876312256,0.8320610523223877,0.8848921060562134,0.75114506483078
2.3320441246032715,0.8721988797187805,0.9073861241340637,0.8301820755004883,1.7398791313171387,0.8519083857536316,0.880471408367157,0.7984732985496521
1.3399100303649902,0.8919817805290222,0.9207131862640381,0.8497899174690247,1.0987906455993652,0.8778625726699829,0.8936170339584351,0.8335877656936646
0.8964495658874512,0.901260495185852,0.9286118149757385,0.863095223903656,0.8052170872688293,0.8824427723884583,0.9075907468795776,0.8396946787834167
0.689963161945343,0.9052870869636536,0.9301504492759705,0.8765756487846375,0.6698296666145325,0.8732824325561523,0.8945634365081787,0.829007625579834
0.5963423848152161,0.9084383845329285,0.9288896918296814,0.8758753538131714,0.5882920622825623,0.8809160590171814,0.9092382788658142,0.8564885258674622
0.5221568942070007,0.9178921580314636,0.9382510781288147,0.8884803652763367,0.5360890626907349,0.885496199131012,0.9041533470153809,0.8641221523284912
0.48086845874786377,0.9226190447807312,0.9378654956817627,0.8984593749046326,0.49867889285087585,0.8977099061012268,0.9070512652397156,0.8641221523284912
0.45136305689811707,0.9303221106529236,0.9436850547790527,0.9065126180648804,0.47213563323020935,0.9007633328437805,0.9122806787490845,0.8732824325561523
0.43319445848464966,0.9278711676597595,0.9413367509841919,0.9073879718780518,0.46386438608169556,0.8916030526161194,0.9099525809288025,0.8793892860412598
0.41869890689849854,0.9329481720924377,0.9474161267280579,0.9147409200668335,0.4727175533771515,0.8916030526161194,0.8993710875511169,0.8732824325561523
0.3932665288448334,0.9394257664680481,0.9503610134124756,0.9217436909675598,0.44679275155067444,0.9083969593048096,0.9110764265060425,0.8916030526161194
0.384431391954422,0.9390756487846375,0.9519666433334351,0.9194678068161011,0.4197230339050293,0.914503812789917,0.9231975078582764,0.8992366194725037
0.37007051706314087,0.9466036558151245,0.9558665156364441,0.9327731132507324,0.4212357997894287,0.9114503860473633,0.9284578561782837,0.8916030526161194
0.3661634624004364,0.9432772994041443,0.9540064930915833,0.9296218752861023,0.3950806260108948,0.9312977194786072,0.9371069073677063,0.9099236726760864
0.3572753667831421,0.9459033608436584,0.9556074738502502,0.9308473467826843,0.3929898142814636,0.9267175793647766,0.9371069073677063,0.9099236726760864
0.34955936670303345,0.9492297172546387,0.9590957760810852,0.9359243512153625,0.39988696575164795,0.9282442927360535,0.9359375238418579,0.914503812789917
0.33775317668914795,0.9536064267158508,0.9634866714477539,0.9424019455909729,0.3830417990684509,0.9206106662750244,0.9339622855186462,0.9068702459335327
0.33441397547721863,0.9527310729026794,0.9620683193206787,0.9413515329360962,0.3805851936340332,0.9282442927360535,0.9363353848457336,0.9206106662750244
0.3260382413864136,0.9583333134651184,0.9674185514450073,0.9460784196853638,0.36295318603515625,0.9282442927360535,0.9364340901374817,0.9221373796463013
0.32339242100715637,0.9537814855575562,0.9631748199462891,0.9432772994041443,0.3574545383453369,0.9404579997062683,0.9498432874679565,0.9251908659934998
0.3099399507045746,0.9597339034080505,0.9656400084495544,0.9495798349380493,0.34964311122894287,0.932824432849884,0.9397217631340027,0.9282442927360535
0.31206709146499634,0.9623599648475647,0.9696536660194397,0.9509803652763367,0.3586139380931854,0.9282442927360535,0.9355345964431763,0.9083969593048096
0.30344727635383606,0.9628851413726807,0.9712448716163635,0.9520308375358582,0.3541806936264038,0.9297710061073303,0.9336419701576233,0.9236640930175781
0.2963336408138275,0.9632353186607361,0.9682060480117798,0.9543067216873169,0.3245190978050232,0.9465649127960205,0.9534883499145508,0.9389312863349915
0.2959403991699219,0.9639355540275574,0.9688888788223267,0.9541316628456116,0.35443243384361267,0.932824432849884,0.9381762146949768,0.9267175793647766
0.2974822223186493,0.9627100825309753,0.9684717059135437,0.9518557190895081,0.3205201327800751,0.9511450529098511,0.9538461565971375,0.9465649127960205
0.2914450168609619,0.9648109078407288,0.9698260426521301,0.9565826058387756,0.33881232142448425,0.9358778595924377,0.9382715821266174,0.9282442927360535
0.27837279438972473,0.966911792755127,0.9728723168373108,0.9606092572212219,0.34982922673225403,0.9312977194786072,0.9366306066513062,0.9251908659934998
0.27121782302856445,0.9730392098426819,0.9769911766052246,0.9663865566253662,0.3616473078727722,0.9312977194786072,0.9335393905639648,0.9221373796463013
0.2770237624645233,0.9683123230934143,0.9733191132545471,0.9579831957817078,0.3264879286289215,0.943511426448822,0.9489953517913818,0.9374045729637146
0.2636691927909851,0.9733893275260925,0.9769830107688904,0.9660364389419556,0.35550710558891296,0.914503812789917,0.9184615612030029,0.9114503860473633
0.26567402482032776,0.9695377945899963,0.9737588763237,0.9614846110343933,0.34501710534095764,0.9358778595924377,0.9427244663238525,0.9297710061073303
0.26829952001571655,0.9691876769065857,0.9725615382194519,0.961834728717804,0.3099515736103058,0.9358778595924377,0.9503105878829956,0.9343511462211609
0.2638407051563263,0.9690126180648804,0.9731401205062866,0.9641106724739075,0.3451809883117676,0.932824432849884,0.9423676133155823,0.9236640930175781
0.2623603343963623,0.9698879718780518,0.9746409058570862,0.9621848464012146,0.3084198832511902,0.943511426448822,0.9489164352416992,0.9358778595924377
0.2537083029747009,0.97496497631073,0.9768633246421814,0.9683123230934143,0.30612513422966003,0.9404579997062683,0.9460708498954773,0.9374045729637146
0.24809297919273376,0.9765406250953674,0.9795089364051819,0.9707633256912231,0.31859758496284485,0.9374045729637146,0.9414483904838562,0.932824432849884
0.2474515289068222,0.9751400351524353,0.9791150689125061,0.9684873819351196,0.30410024523735046,0.9419847130775452,0.9489164352416992,0.9358778595924377
0.25284722447395325,0.9728641510009766,0.9764851331710815,0.966911792755127,0.3119778633117676,0.9343511462211609,0.9399075508117676,0.9312977194786072
0.24739325046539307,0.9732142686843872,0.9770236611366272,0.9677870869636536,0.31764066219329834,0.9389312863349915,0.9429012537002563,0.932824432849884
0.24514150619506836,0.976190447807312,0.9799964427947998,0.9691876769065857,0.31679674983024597,0.9312977194786072,0.9411764740943909,0.9282442927360535
0.24283190071582794,0.976190447807312,0.9796532392501831,0.969362735748291,0.30148303508758545,0.9404579997062683,0.9447004795074463,0.9389312863349915
