loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
5.865643501281738,0.8569678068161011,0.8745205402374268,0.8382353186607361,4.11701774597168,0.8335877656936646,0.8836805820465088,0.7770992517471313
2.710627794265747,0.9448529481887817,0.9554757475852966,0.9317227005958557,1.9245432615280151,0.9404579997062683,0.9610389471054077,0.903816819190979
1.3349206447601318,0.9698879718780518,0.9766613245010376,0.9597339034080505,1.0004198551177979,0.9450381398200989,0.9526066184043884,0.9206106662750244
0.6925929188728333,0.982492983341217,0.9856966137886047,0.9772409200668335,0.689215362071991,0.9068702459335327,0.9135802388191223,0.903816819190979
0.42994534969329834,0.9793417453765869,0.9825211763381958,0.9742646813392639,0.4891951084136963,0.9206106662750244,0.9276729822158813,0.9007633328437805
0.32785162329673767,0.9732142686843872,0.9787158370018005,0.9660364389419556,0.3787993788719177,0.932824432849884,0.9424572587013245,0.9251908659934998
0.2589661180973053,0.9796918630599976,0.9840933084487915,0.9747899174690247,0.3069224953651428,0.9557251930236816,0.9613003134727478,0.9480916261672974
0.21230019629001617,0.9861694574356079,0.9892454147338867,0.9823179244995117,0.36314234137535095,0.9190839529037476,0.927357017993927,0.9160305261611938
0.18296676874160767,0.9898459315299988,0.9920844435691833,0.9873949289321899,0.2821860909461975,0.9541984796524048,0.9599383473396301,0.9511450529098511
0.19574762880802155,0.981267511844635,0.9849902987480164,0.9765406250953674,0.27193665504455566,0.9541984796524048,0.9641744494438171,0.9450381398200989
0.1589357554912567,0.9914215803146362,0.9929627180099487,0.988095223903656,0.14192809164524078,0.9923664331436157,0.9923547506332397,0.9908397197723389
0.133329376578331,0.9968487620353699,0.9977192878723145,0.9956232309341431,0.164680615067482,0.9832060933113098,0.9891975522041321,0.9786259531974792
0.1361815184354782,0.9942227005958557,0.9956047534942627,0.9914215803146362,0.48653644323349,0.847328245639801,0.8609374761581421,0.8412213921546936
0.13460323214530945,0.9928221106529236,0.9942054152488708,0.9912465214729309,0.19929718971252441,0.9648854732513428,0.9720062017440796,0.9541984796524048
0.12508879601955414,0.9945728182792664,0.9954401850700378,0.993697464466095,0.1850278079509735,0.9618320465087891,0.9690402746200562,0.9557251930236816
0.11663651466369629,0.9945728182792664,0.9950903058052063,0.9935224056243896,0.13181988894939423,0.9877862334251404,0.9923312664031982,0.9877862334251404
0.12936386466026306,0.9912465214729309,0.9927918314933777,0.9886204600334167,0.18894349038600922,0.9679389595985413,0.9693721532821655,0.9664121866226196
0.11600886285305023,0.9949229955673218,0.9954321980476379,0.9919467568397522,0.14773839712142944,0.9832060933113098,0.9846625924110413,0.9801526665687561
0.10379121452569962,0.9961484670639038,0.9970170259475708,0.9947478771209717,0.1593286693096161,0.981679379940033,0.9816232919692993,0.9786259531974792
0.098172128200531,0.9973739385604858,0.9980705380439758,0.9961484670639038,0.12400038540363312,0.9862595200538635,0.9877488613128662,0.9847328066825867
