loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
3.3980531692504883,0.8975840210914612,0.9174311757087708,0.8753501176834106,1.9012901782989502,0.9511450529098511,0.9684044122695923,0.9358778595924377
1.3031286001205444,0.96253502368927,0.9726296663284302,0.9518557190895081,0.9402667880058289,0.9496183395385742,0.9636650681495667,0.9312977194786072
0.6589841246604919,0.9704131484031677,0.9762116074562073,0.9627100825309753,0.6338346004486084,0.9083969593048096,0.9386106729507446,0.8870229125022888
0.39201387763023376,0.9793417453765869,0.9821397066116333,0.9723389148712158,0.34128257632255554,0.9648854732513428,0.9692780375480652,0.9633587598800659
0.2641591727733612,0.9873949289321899,0.9897724986076355,0.9826680421829224,0.31607237458229065,0.9480916261672974,0.9549689292907715,0.9389312863349915
0.24725104868412018,0.974439799785614,0.9799716472625732,0.9679622054100037,0.2364499568939209,0.9755725264549255,0.9783616662025452,0.9664121866226196
0.20336489379405975,0.9830182194709778,0.9860719442367554,0.9791666865348816,0.28611674904823303,0.9404579997062683,0.9620253443717957,0.9282442927360535
0.1715400069952011,0.9900209903717041,0.9919013977050781,0.9863445162773132,0.1776176393032074,0.9862595200538635,0.9862174391746521,0.9832060933113098
0.16119946539402008,0.9887955188751221,0.9906805157661438,0.9863445162773132,0.19676688313484192,0.9664121866226196,0.9708141088485718,0.9648854732513428
0.14157100021839142,0.9928221106529236,0.9942033886909485,0.9908963441848755,0.1347806751728058,0.989313006401062,0.9908257126808167,0.989313006401062
0.12560711801052094,0.9954481720924377,0.9961355924606323,0.9928221106529236,0.13050536811351776,0.9908397197723389,0.9908397197723389,0.9908397197723389
0.11676295846700668,0.9959734082221985,0.9966643452644348,0.9938725233078003,0.10801977664232254,0.9938931465148926,0.9954057931900024,0.9923664331436157
0.12503217160701752,0.9912465214729309,0.9927918314933777,0.9886204600334167,0.11803901940584183,0.9938931465148926,0.9954057931900024,0.9923664331436157
0.10413739830255508,0.9971988797187805,0.9977216720581055,0.9966736435890198,0.10749079287052155,0.9938931465148926,0.9938837885856628,0.9923664331436157
0.09590931236743927,0.9978991746902466,0.9982483983039856,0.9977241158485413,0.09642128646373749,0.9938931465148926,0.9938931465148926,0.9938931465148926
0.0952024832367897,0.9970238208770752,0.997372567653656,0.9968487620353699,0.09283675998449326,0.9954198598861694,0.9954128265380859,0.9938931465148926
0.08703048527240753,0.9984243512153625,0.998948872089386,0.9982492923736572,0.08550458401441574,0.9938931465148926,0.9938931465148926,0.9938931465148926
0.08066651970148087,0.9991246461868286,0.9992994666099548,0.9989495873451233,0.10954688489437103,0.9862595200538635,0.9892638325691223,0.9847328066825867
0.0873289406299591,0.9952731132507324,0.9963183999061584,0.9949229955673218,0.07810842990875244,0.9954198598861694,0.9954198598861694,0.9954198598861694
0.07850910723209381,0.9978991746902466,0.9980725646018982,0.9971988797187805,0.07992606610059738,0.9938931465148926,0.9938931465148926,0.9938931465148926
